eval_dataset,cmmn_filter,feature_extractor,classifier_type,is_normalized,validation_segment_len,prediction_window,mean_f1,std_f1
cue,subj_to_subj,bowav,random_forest,False,300.0,0.825,0.8658527813864749,0.07642408487035864
cue,subj_to_subj,bowav,random_forest,False,300.0,1.0,0.8724144606985788,0.07126148604124172
cue,subj_to_subj,bowav,random_forest,False,300.0,2.0,0.8658643174426855,0.07872899461842266
cue,subj_to_subj,bowav,random_forest,False,300.0,3.0,0.8825193169961402,0.06241522829022953
cue,subj_to_subj,bowav,random_forest,False,300.0,4.0,0.8897421053237764,0.051722804642348456
cue,subj_to_subj,bowav,random_forest,False,300.0,5.0,0.8842646765632097,0.05789408854430556
cue,subj_to_subj,bowav,random_forest,False,300.0,10.0,0.8741252894609292,0.08187616022029527
cue,subj_to_subj,bowav,random_forest,False,300.0,15.0,0.8813691245472812,0.08021292817763033
cue,subj_to_subj,bowav,random_forest,False,300.0,20.0,0.8703868916697429,0.08594519619464933
cue,subj_to_subj,bowav,random_forest,False,300.0,25.0,0.8748993617574893,0.08941522360859129
cue,subj_to_subj,bowav,random_forest,False,300.0,30.0,0.8922021090354783,0.09163097056160262
cue,subj_to_subj,bowav,random_forest,False,300.0,35.0,0.878162285493298,0.09233187241958422
cue,subj_to_subj,bowav,random_forest,False,300.0,40.0,0.8850971086188043,0.09004125242289718
cue,subj_to_subj,bowav,random_forest,False,300.0,45.0,0.8831833706369548,0.08975262309587552
cue,subj_to_subj,bowav,random_forest,False,300.0,50.0,0.8828491962634533,0.08667621915824145
cue,subj_to_subj,psd_autocorr,random_forest,False,-1.0,1.0,0.7875165495286921,0.22635423444399838
cue,subj_to_subj,psd_autocorr,random_forest,False,-1.0,2.0,0.8207840905417636,0.15065603451542983
cue,subj_to_subj,psd_autocorr,random_forest,False,-1.0,3.0,0.8049311201292357,0.1727307330742497
cue,subj_to_subj,psd_autocorr,random_forest,False,-1.0,4.0,0.8346277121586,0.15823875258821743
cue,subj_to_subj,psd_autocorr,random_forest,False,-1.0,5.0,0.8159302202806377,0.17220779078722204
cue,subj_to_subj,psd_autocorr,random_forest,False,-1.0,10.0,0.8308622135963554,0.1528118799707509
cue,subj_to_subj,psd_autocorr,random_forest,False,-1.0,15.0,0.8301361088018827,0.1567054756157184
cue,subj_to_subj,psd_autocorr,random_forest,False,-1.0,20.0,0.8458737503668338,0.16238031370797887
cue,subj_to_subj,psd_autocorr,random_forest,False,-1.0,25.0,0.846395839754607,0.16235916280487797
cue,subj_to_subj,psd_autocorr,random_forest,False,-1.0,30.0,0.8445964695341841,0.16253059685458007
cue,subj_to_subj,psd_autocorr,random_forest,False,-1.0,35.0,0.8445964695341841,0.16253059685458007
cue,subj_to_subj,psd_autocorr,random_forest,False,-1.0,40.0,0.842492092429807,0.16206780353580594
cue,subj_to_subj,psd_autocorr,random_forest,False,-1.0,45.0,0.8401507251217845,0.1616303100610955
cue,subj_to_subj,psd_autocorr,random_forest,False,-1.0,50.0,0.8461512304085193,0.16569781187993796
cue,subj_to_subj,psd_autocorr,random_forest,False,300.0,0.15,0.7053964050578867,0.2088806086770383
cue,subj_to_subj,psd_autocorr,random_forest,False,300.0,0.325,0.737763241290296,0.18396473870031604
cue,subj_to_subj,psd_autocorr,random_forest,False,300.0,0.5,0.7574996207249954,0.18837280154276242
cue,subj_to_subj,psd_autocorr,random_forest,False,300.0,0.65,0.7491908598625665,0.1906657905246855
cue,subj_to_subj,psd_autocorr,random_forest,False,300.0,0.825,0.7639130554022079,0.19644871617799592
cue,subj_to_subj,psd_autocorr,random_forest,False,300.0,1.0,0.7606464343018872,0.19033270957671589
cue,subj_to_subj,psd_autocorr,random_forest,False,300.0,2.0,0.7794102727202593,0.15241956075689944
cue,subj_to_subj,psd_autocorr,random_forest,False,300.0,3.0,0.7867088331791002,0.1699675327013407
cue,subj_to_subj,psd_autocorr,random_forest,False,300.0,4.0,0.7859413507619605,0.174179930948085
cue,subj_to_subj,psd_autocorr,random_forest,False,300.0,5.0,0.7870375384563725,0.17032835271224736
cue,subj_to_subj,psd_autocorr,random_forest,False,300.0,10.0,0.7914480119045187,0.19729437762713786
cue,subj_to_subj,psd_autocorr,random_forest,False,300.0,15.0,0.814538907547524,0.1545459758427109
cue,subj_to_subj,psd_autocorr,random_forest,False,300.0,20.0,0.8247336515543798,0.15821722984287112
cue,subj_to_subj,psd_autocorr,random_forest,False,300.0,25.0,0.8343604545547824,0.16331006590774658
cue,subj_to_subj,psd_autocorr,random_forest,False,300.0,30.0,0.8343604545547824,0.16331006590774658
cue,subj_to_subj,psd_autocorr,random_forest,False,300.0,35.0,0.8377886635705489,0.16265941962084582
cue,subj_to_subj,psd_autocorr,random_forest,False,300.0,40.0,0.8401599529954097,0.15973477822351345
cue,subj_to_subj,psd_autocorr,random_forest,False,300.0,45.0,0.8418606332675186,0.16145364540999896
cue,subj_to_subj,psd_autocorr,random_forest,False,300.0,50.0,0.8418606332675186,0.16145364540999896
cue,subj_to_subj,bowav,logistic,False,-1.0,5.0,0.7865499885434208,0.09833085011522057
cue,subj_to_subj,bowav,logistic,False,-1.0,10.0,0.840809733579477,0.09376181621055558
cue,subj_to_subj,bowav,logistic,False,-1.0,15.0,0.8613267102517602,0.09942415296627406
cue,subj_to_subj,bowav,logistic,False,-1.0,20.0,0.8618328064955855,0.09679880335548681
cue,subj_to_subj,bowav,logistic,False,-1.0,25.0,0.8755934963255935,0.08091358656342557
cue,subj_to_subj,bowav,logistic,False,-1.0,30.0,0.8695281924181577,0.08623039483743189
cue,subj_to_subj,bowav,logistic,False,-1.0,35.0,0.8851268164387305,0.07554269995237663
cue,subj_to_subj,bowav,logistic,False,-1.0,40.0,0.8734382559199583,0.08540671635735482
cue,subj_to_subj,bowav,logistic,False,-1.0,45.0,0.8726743010470632,0.0954760500618243
cue,subj_to_subj,bowav,logistic,False,-1.0,50.0,0.8794656409017115,0.10110415558056894
cue,subj_to_subj,bowav,logistic,False,300.0,0.15,0.8000054279447898,0.09465745451009708
cue,subj_to_subj,bowav,logistic,False,300.0,0.325,0.8223155511338542,0.08412337348705422
cue,subj_to_subj,bowav,logistic,False,300.0,0.5,0.8267466698982875,0.0981964565660191
cue,subj_to_subj,bowav,logistic,False,300.0,0.65,0.8218788389220527,0.08497807802616221
cue,subj_to_subj,bowav,logistic,False,300.0,0.825,0.818885279694392,0.0862190187472152
cue,subj_to_subj,bowav,logistic,False,300.0,1.0,0.824836329248094,0.08965164923032218
cue,subj_to_subj,bowav,logistic,False,300.0,2.0,0.8464557387764801,0.06944726138759057
cue,subj_to_subj,bowav,logistic,False,300.0,3.0,0.843607403928525,0.07231960481289887
cue,subj_to_subj,bowav,logistic,False,300.0,4.0,0.8499608804118669,0.05492617879045944
cue,subj_to_subj,bowav,logistic,False,300.0,5.0,0.8679247389543959,0.03946263429712568
cue,subj_to_subj,bowav,logistic,False,300.0,10.0,0.8548606265195328,0.06588446800717497
cue,subj_to_subj,bowav,logistic,False,300.0,15.0,0.8530020976409802,0.0653930062726663
cue,subj_to_subj,bowav,logistic,False,300.0,20.0,0.857838158498286,0.08335324507786465
cue,subj_to_subj,bowav,logistic,False,300.0,25.0,0.8628522711475403,0.07523820273507692
cue,subj_to_subj,bowav,logistic,False,300.0,30.0,0.8624298378063878,0.07800598264065381
cue,subj_to_subj,bowav,logistic,False,300.0,35.0,0.8622087868670647,0.07659665590537941
cue,subj_to_subj,bowav,logistic,False,300.0,40.0,0.8618355353823973,0.07164727955809215
cue,subj_to_subj,bowav,logistic,False,300.0,45.0,0.8630383349670933,0.0748951700429033
cue,subj_to_subj,bowav,logistic,False,300.0,50.0,0.8630383349670933,0.0748951700429033
cue,subj_to_subj,psd_autocorr,logistic,False,-1.0,2.0,0.8078441982747532,0.16639963121267862
cue,subj_to_subj,psd_autocorr,logistic,False,-1.0,3.0,0.8078441982747532,0.16639963121267862
cue,subj_to_subj,psd_autocorr,logistic,False,-1.0,4.0,0.8214312065460668,0.1705188972295136
cue,subj_to_subj,psd_autocorr,logistic,False,-1.0,5.0,0.8214312065460668,0.16677077145540709
cue,subj_to_subj,psd_autocorr,logistic,False,-1.0,10.0,0.8119886857507824,0.1765520701556993
cue,subj_to_subj,psd_autocorr,logistic,False,-1.0,15.0,0.8184517253419155,0.1780812470715638
cue,subj_to_subj,psd_autocorr,logistic,False,-1.0,20.0,0.8350581232758837,0.15771279024073873
cue,subj_to_subj,psd_autocorr,logistic,False,-1.0,25.0,0.8323914481057885,0.15960142210260753
cue,subj_to_subj,psd_autocorr,logistic,False,-1.0,30.0,0.8340052006386586,0.15746873055544627
cue,subj_to_subj,psd_autocorr,logistic,False,-1.0,35.0,0.83353091195572,0.15842033894617666
cue,subj_to_subj,psd_autocorr,logistic,False,-1.0,40.0,0.8336051840888158,0.15849017466355678
cue,subj_to_subj,psd_autocorr,logistic,False,-1.0,45.0,0.8362328117164434,0.1587464332397383
cue,subj_to_subj,psd_autocorr,logistic,False,-1.0,50.0,0.8285516860533817,0.16140586722340103
cue,subj_to_subj,psd_autocorr,logistic,False,300.0,0.15,0.705972039398408,0.1917772442138673
cue,subj_to_subj,psd_autocorr,logistic,False,300.0,0.325,0.7501597282472653,0.18299845176738208
cue,subj_to_subj,psd_autocorr,logistic,False,300.0,0.5,0.7521167840930767,0.24697895668011438
cue,subj_to_subj,psd_autocorr,logistic,False,300.0,0.65,0.7487080477717588,0.24254976151285879
cue,subj_to_subj,psd_autocorr,logistic,False,300.0,0.825,0.775840174589096,0.21853050423633918
cue,subj_to_subj,psd_autocorr,logistic,False,300.0,1.0,0.7646903074621254,0.24707072703794153
cue,subj_to_subj,psd_autocorr,logistic,False,300.0,2.0,0.8078441982747532,0.16639963121267862
cue,subj_to_subj,psd_autocorr,logistic,False,300.0,3.0,0.8082291248521262,0.17320481844661473
cue,subj_to_subj,psd_autocorr,logistic,False,300.0,4.0,0.8172067956123684,0.19623247747868408
cue,subj_to_subj,psd_autocorr,logistic,False,300.0,5.0,0.8159400332223224,0.19033411916285045
cue,subj_to_subj,psd_autocorr,logistic,False,300.0,10.0,0.8149605296664121,0.1742651768931406
cue,subj_to_subj,psd_autocorr,logistic,False,300.0,15.0,0.8169855342455962,0.17863391333030315
cue,subj_to_subj,psd_autocorr,logistic,False,300.0,20.0,0.8249533704094519,0.17860959556059164
cue,subj_to_subj,psd_autocorr,logistic,False,300.0,25.0,0.8348962041672744,0.15994232707755884
cue,subj_to_subj,psd_autocorr,logistic,False,300.0,30.0,0.8344545434314962,0.15868220463754526
cue,subj_to_subj,psd_autocorr,logistic,False,300.0,35.0,0.8345693539940678,0.15877691060082316
cue,subj_to_subj,psd_autocorr,logistic,False,300.0,40.0,0.8323694953402604,0.16120454151930577
cue,subj_to_subj,psd_autocorr,logistic,False,300.0,45.0,0.8335628790862644,0.16129139938077355
cue,subj_to_subj,psd_autocorr,logistic,False,300.0,50.0,0.8301477756711609,0.16176647712330205
cue,None,iclabel,iclabel,False,-1.0,10.0,0.876547165527418,0.062259848293834893
emotion_study,None,bowav,random_forest,False,-1.0,5.0,0.8876749798403497,0.09692832631822351
emotion_study,None,bowav,random_forest,False,-1.0,10.0,0.8684257797420818,0.10034634042950522
emotion_study,None,bowav,random_forest,False,-1.0,15.0,0.8970916227908272,0.09531892877864773
emotion_study,None,bowav,random_forest,False,-1.0,20.0,0.8953756455767297,0.09085420782447601
emotion_study,None,bowav,random_forest,False,-1.0,25.0,0.9251305454349495,0.08384072333260807
emotion_study,None,bowav,random_forest,False,-1.0,30.0,0.9380088951554045,0.06211369936631668
emotion_study,None,bowav,random_forest,False,-1.0,35.0,0.9511588824230389,0.05823901990193085
emotion_study,None,bowav,random_forest,False,-1.0,40.0,0.9511588824230389,0.05823901990193085
emotion_study,None,bowav,random_forest,False,-1.0,45.0,0.9671485352820941,0.030513106491732486
emotion_study,None,bowav,random_forest,False,-1.0,50.0,0.9692682932158055,0.03337490384432301
emotion_study,None,bowav,random_forest,False,300.0,0.15,0.7611570176444519,0.09859962959138249
emotion_study,None,bowav,random_forest,False,300.0,0.325,0.8068875295476282,0.07436370154108507
emotion_study,None,bowav,random_forest,False,300.0,0.5,0.8374359804994924,0.0902937199281256
emotion_study,None,bowav,random_forest,False,300.0,0.65,0.854286959390158,0.0933296661523059
emotion_study,None,bowav,random_forest,False,300.0,0.825,0.8524523092031803,0.11425702574242051
emotion_study,None,bowav,random_forest,False,300.0,1.0,0.8570199721605233,0.10525080276942636
emotion_study,None,bowav,random_forest,False,300.0,2.0,0.8660966877668541,0.08652706259214077
emotion_study,None,bowav,random_forest,False,300.0,3.0,0.8862822640021452,0.08460179773476105
emotion_study,None,bowav,random_forest,False,300.0,4.0,0.8852388190953046,0.07923020985999878
emotion_study,None,bowav,random_forest,False,300.0,5.0,0.8976531477132543,0.08187330210256687
emotion_study,None,bowav,random_forest,False,300.0,10.0,0.9015243506728032,0.08321700717345556
emotion_study,None,bowav,random_forest,False,300.0,15.0,0.9118840825678249,0.07063054184042748
emotion_study,None,bowav,random_forest,False,300.0,20.0,0.9215072355203299,0.07130108001434181
emotion_study,None,bowav,random_forest,False,300.0,25.0,0.9484552942244384,0.07318154697270442
emotion_study,None,bowav,random_forest,False,300.0,30.0,0.9509143658296201,0.06613096007821223
emotion_study,None,bowav,random_forest,False,300.0,35.0,0.963145322246623,0.04022925802032888
emotion_study,None,bowav,random_forest,False,300.0,40.0,0.9688596079609086,0.042485609322247604
emotion_study,None,bowav,random_forest,False,300.0,45.0,0.9677430233960482,0.03803344697234063
emotion_study,None,bowav,random_forest,False,300.0,50.0,0.9734573091103339,0.03964686879467234
emotion_study,None,psd_autocorr,random_forest,False,-1.0,1.0,0.9300129100575543,0.05678854826689545
emotion_study,None,psd_autocorr,random_forest,False,-1.0,2.0,0.9026891978090303,0.07878566206703283
emotion_study,None,psd_autocorr,random_forest,False,-1.0,3.0,0.9110006220185404,0.07593364997481825
emotion_study,None,psd_autocorr,random_forest,False,-1.0,4.0,0.9089783773269328,0.07696276161075642
emotion_study,None,psd_autocorr,random_forest,False,-1.0,5.0,0.9257270158147016,0.07367801530783456
emotion_study,None,psd_autocorr,random_forest,False,-1.0,10.0,0.9328039071773073,0.07323704449977084
emotion_study,None,psd_autocorr,random_forest,False,-1.0,15.0,0.9429836571697037,0.07449484349099415
emotion_study,None,psd_autocorr,random_forest,False,-1.0,20.0,0.9434605076465542,0.08328460827149131
emotion_study,None,psd_autocorr,random_forest,False,-1.0,25.0,0.9565068006928472,0.08005260097508263
emotion_study,None,psd_autocorr,random_forest,False,-1.0,30.0,0.9542391030178231,0.07879345338487122
emotion_study,None,psd_autocorr,random_forest,False,-1.0,35.0,0.9607750507302414,0.061776267790038336
emotion_study,None,psd_autocorr,random_forest,False,-1.0,40.0,0.9607750507302414,0.061776267790038336
emotion_study,None,psd_autocorr,random_forest,False,-1.0,45.0,0.9607750507302414,0.061776267790038336
emotion_study,None,psd_autocorr,random_forest,False,-1.0,50.0,0.9643401131188333,0.05256995337771443
emotion_study,None,psd_autocorr,random_forest,False,300.0,0.15,0.8528030699459271,0.03732380507672702
emotion_study,None,psd_autocorr,random_forest,False,300.0,0.325,0.8566325650378682,0.05201601764074765
emotion_study,None,psd_autocorr,random_forest,False,300.0,0.5,0.8950075236149969,0.08775599934385855
emotion_study,None,psd_autocorr,random_forest,False,300.0,0.65,0.9185727374615051,0.06300332198810617
emotion_study,None,psd_autocorr,random_forest,False,300.0,0.825,0.9169518969965412,0.053602783311572755
emotion_study,None,psd_autocorr,random_forest,False,300.0,1.0,0.9307550250853837,0.05650279448098836
emotion_study,None,psd_autocorr,random_forest,False,300.0,2.0,0.9422359811041547,0.04957989327848136
emotion_study,None,psd_autocorr,random_forest,False,300.0,3.0,0.9359666948348685,0.05246294639857776
emotion_study,None,psd_autocorr,random_forest,False,300.0,4.0,0.9400809970125367,0.049326809743398384
emotion_study,None,psd_autocorr,random_forest,False,300.0,5.0,0.9338389216224795,0.054779149612317724
emotion_study,None,psd_autocorr,random_forest,False,300.0,10.0,0.9472557485199049,0.0572217721387813
emotion_study,None,psd_autocorr,random_forest,False,300.0,15.0,0.9653833456611169,0.06356000846870934
emotion_study,None,psd_autocorr,random_forest,False,300.0,20.0,0.9492376363652529,0.07007937978289677
emotion_study,None,psd_autocorr,random_forest,False,300.0,25.0,0.9604843197893557,0.052702293979885545
emotion_study,None,psd_autocorr,random_forest,False,300.0,30.0,0.9569192574007639,0.061629252138849046
emotion_study,None,psd_autocorr,random_forest,False,300.0,35.0,0.9764613252400454,0.022701363964361027
emotion_study,None,psd_autocorr,random_forest,False,300.0,40.0,0.9683044566417506,0.03408754596349849
emotion_study,None,psd_autocorr,random_forest,False,300.0,45.0,0.9726055319105678,0.025265321274056424
emotion_study,None,psd_autocorr,random_forest,False,300.0,50.0,0.9685413173200373,0.03151648913104036
emotion_study,None,bowav,logistic,False,-1.0,5.0,0.9121974363908242,0.06060038972010257
emotion_study,None,bowav,logistic,False,-1.0,10.0,0.9101294909165552,0.07768460210413844
emotion_study,None,bowav,logistic,False,-1.0,15.0,0.9174976685039916,0.07398537217025575
emotion_study,None,bowav,logistic,False,-1.0,20.0,0.9349610641186477,0.05889416284428762
emotion_study,None,bowav,logistic,False,-1.0,25.0,0.9445440979329308,0.05707107570075467
emotion_study,None,bowav,logistic,False,-1.0,30.0,0.9469640823201283,0.058506580127441185
emotion_study,None,bowav,logistic,False,-1.0,35.0,0.9586372999942947,0.04055681818995277
emotion_study,None,bowav,logistic,False,-1.0,40.0,0.9761766294079289,0.019982703702981802
emotion_study,None,bowav,logistic,False,-1.0,45.0,0.9785185497826363,0.0218701002251077
emotion_study,None,bowav,logistic,False,-1.0,50.0,0.9785185497826363,0.0218701002251077
emotion_study,None,bowav,logistic,False,300.0,0.15,0.6501241845711891,0.10693357219854485
emotion_study,None,bowav,logistic,False,300.0,0.325,0.8151217656141255,0.07069844147002886
emotion_study,None,bowav,logistic,False,300.0,0.5,0.8210891832786242,0.06610941691696486
emotion_study,None,bowav,logistic,False,300.0,0.65,0.8293736540765403,0.0553840187258608
emotion_study,None,bowav,logistic,False,300.0,0.825,0.8541995045863927,0.06711127222489649
emotion_study,None,bowav,logistic,False,300.0,1.0,0.8766558095138145,0.07017988189947601
emotion_study,None,bowav,logistic,False,300.0,2.0,0.8891533865868005,0.05567490423216151
emotion_study,None,bowav,logistic,False,300.0,3.0,0.9245445924177526,0.03844513545225347
emotion_study,None,bowav,logistic,False,300.0,4.0,0.9081799659937444,0.052699699218023956
emotion_study,None,bowav,logistic,False,300.0,5.0,0.9236704942208455,0.05977038061328147
emotion_study,None,bowav,logistic,False,300.0,10.0,0.9462787694930552,0.05262148389667846
emotion_study,None,bowav,logistic,False,300.0,15.0,0.9445140653327767,0.05909548394867583
emotion_study,None,bowav,logistic,False,300.0,20.0,0.950514445554382,0.062271979051487195
emotion_study,None,bowav,logistic,False,300.0,25.0,0.9610284001297008,0.05734048937025968
emotion_study,None,bowav,logistic,False,300.0,30.0,0.9604843197893557,0.052702293979885545
emotion_study,None,bowav,logistic,False,300.0,35.0,0.9772138268414433,0.027105246696901487
emotion_study,None,bowav,logistic,False,300.0,40.0,0.9772138268414433,0.027105246696901487
emotion_study,None,bowav,logistic,False,300.0,45.0,0.9818115279908687,0.020295758181374687
emotion_study,None,bowav,logistic,False,300.0,50.0,0.9818115279908687,0.020295758181374687
emotion_study,None,psd_autocorr,logistic,False,-1.0,2.0,0.8575237674807258,0.07656270229211595
emotion_study,None,psd_autocorr,logistic,False,-1.0,3.0,0.8575237674807258,0.07656270229211595
emotion_study,None,psd_autocorr,logistic,False,-1.0,4.0,0.8634901820185689,0.08858853000105628
emotion_study,None,psd_autocorr,logistic,False,-1.0,5.0,0.8634901820185689,0.0851131065442543
emotion_study,None,psd_autocorr,logistic,False,-1.0,10.0,0.855699977235883,0.07326239446052993
emotion_study,None,psd_autocorr,logistic,False,-1.0,15.0,0.8765851692167482,0.07961844988322973
emotion_study,None,psd_autocorr,logistic,False,-1.0,20.0,0.8877534446453874,0.06753172876229409
emotion_study,None,psd_autocorr,logistic,False,-1.0,25.0,0.8924356348365953,0.0690235381732579
emotion_study,None,psd_autocorr,logistic,False,-1.0,30.0,0.8981067955637538,0.08580227049349588
emotion_study,None,psd_autocorr,logistic,False,-1.0,35.0,0.9016718579523457,0.08264760684152071
emotion_study,None,psd_autocorr,logistic,False,-1.0,40.0,0.908814715095203,0.06826350030995827
emotion_study,None,psd_autocorr,logistic,False,-1.0,45.0,0.9131047193852071,0.06774420058161833
emotion_study,None,psd_autocorr,logistic,False,-1.0,50.0,0.9049819624819625,0.06783531279816668
emotion_study,None,psd_autocorr,logistic,False,300.0,0.15,0.824033074768369,0.0568977861283865
emotion_study,None,psd_autocorr,logistic,False,300.0,0.325,0.8489374571727514,0.08712585316697798
emotion_study,None,psd_autocorr,logistic,False,300.0,0.5,0.8641928553693259,0.051531705690529894
emotion_study,None,psd_autocorr,logistic,False,300.0,0.65,0.8495286335085412,0.053645415191111635
emotion_study,None,psd_autocorr,logistic,False,300.0,0.825,0.8401542599021591,0.080761651002754
emotion_study,None,psd_autocorr,logistic,False,300.0,1.0,0.8431572629051621,0.07746743556512137
emotion_study,None,psd_autocorr,logistic,False,300.0,2.0,0.8575237674807258,0.07656270229211595
emotion_study,None,psd_autocorr,logistic,False,300.0,3.0,0.8768823680638161,0.07375413706532692
emotion_study,None,psd_autocorr,logistic,False,300.0,4.0,0.8674948490307548,0.08095602425541011
emotion_study,None,psd_autocorr,logistic,False,300.0,5.0,0.8704252519611577,0.0753605821348671
emotion_study,None,psd_autocorr,logistic,False,300.0,10.0,0.8870510817139224,0.0648744539234298
emotion_study,None,psd_autocorr,logistic,False,300.0,15.0,0.8982049804340827,0.06194849192703409
emotion_study,None,psd_autocorr,logistic,False,300.0,20.0,0.902733572193356,0.07847141778747536
emotion_study,None,psd_autocorr,logistic,False,300.0,25.0,0.8988736100500806,0.08843075818578884
emotion_study,None,psd_autocorr,logistic,False,300.0,30.0,0.8985074498966333,0.10303493334269459
emotion_study,None,psd_autocorr,logistic,False,300.0,35.0,0.9095564145120175,0.08454322596057341
emotion_study,None,psd_autocorr,logistic,False,300.0,40.0,0.9138854188410218,0.08880438818317427
emotion_study,None,psd_autocorr,logistic,False,300.0,45.0,0.9093604574052236,0.07833339755292656
emotion_study,None,psd_autocorr,logistic,False,300.0,50.0,0.909745446565723,0.08462859990051835
emotion_study,None,iclabel,iclabel,False,-1.0,10.0,0.8779846709894843,0.08202931647354691
