Prediction window [minutes],Subject ID,Brain F1 score,Number of ICs
0.15,1,0.8852459016393442,389
0.15,2,0.7272727272727274,389
0.15,3,0.8095238095238096,389
0.15,4,0.7727272727272727,389
0.15,5,0.8518518518518519,389
0.15,6,0.8363636363636364,389
0.15,7,0.9090909090909091,389
0.15,8,0.7804878048780487,389
0.15,9,0.7692307692307693,389
0.15,10,0.9444444444444444,389
0.15,11,0.9523809523809523,389
0.15,12,0.8275862068965517,389
0.325,1,0.8813559322033899,389
0.325,2,0.7999999999999999,389
0.325,3,0.8421052631578948,389
0.325,4,0.7619047619047621,389
0.325,5,0.8800000000000001,389
0.325,6,0.830188679245283,389
0.325,7,0.9090909090909091,389
0.325,8,0.8648648648648648,389
0.325,9,0.7777777777777777,389
0.325,10,0.9565217391304348,389
0.325,11,0.9508196721311476,389
0.325,12,0.888888888888889,389
0.5,1,0.896551724137931,389
0.5,2,0.8421052631578948,389
0.5,3,0.823529411764706,389
0.5,4,0.7619047619047621,389
0.5,5,0.8979591836734695,389
0.5,6,0.8627450980392156,389
0.5,7,0.9259259259259259,389
0.5,8,0.9142857142857143,389
0.5,9,0.7777777777777777,389
0.5,10,0.9565217391304348,389
0.5,11,0.9333333333333333,389
0.5,12,0.888888888888889,389
0.65,1,0.896551724137931,389
0.65,2,0.8421052631578948,389
0.65,3,0.7878787878787877,389
0.65,4,0.7894736842105262,389
0.65,5,0.8979591836734695,389
0.65,6,0.8799999999999999,389
0.65,7,0.9259259259259259,389
0.65,8,0.9411764705882353,389
0.65,9,0.742857142857143,389
0.65,10,0.9411764705882353,389
0.65,11,0.9333333333333333,389
0.65,12,0.8799999999999999,389
0.825,1,0.896551724137931,389
0.825,2,0.8421052631578948,389
0.825,3,0.8125000000000001,389
0.825,4,0.7894736842105262,389
0.825,5,0.8979591836734695,389
0.825,6,0.8571428571428572,389
0.825,7,0.9259259259259259,389
0.825,8,0.9411764705882353,389
0.825,9,0.7647058823529411,389
0.825,10,0.9253731343283583,389
0.825,11,0.9333333333333333,389
0.825,12,0.8799999999999999,389
1.0,1,0.912280701754386,389
1.0,2,0.8108108108108109,389
1.0,3,0.8125000000000001,389
1.0,4,0.8333333333333333,389
1.0,5,0.8979591836734695,389
1.0,6,0.8333333333333334,389
1.0,7,0.9259259259259259,389
1.0,8,0.9696969696969697,389
1.0,9,0.7058823529411765,389
1.0,10,0.9253731343283583,389
1.0,11,0.9333333333333333,389
1.0,12,0.8799999999999999,389
2.0,1,0.8928571428571429,389
2.0,2,0.8421052631578948,389
2.0,3,0.8484848484848485,389
2.0,4,0.8333333333333333,389
2.0,5,0.8936170212765957,389
2.0,6,0.8979591836734694,389
2.0,7,0.9259259259259259,389
2.0,8,0.9696969696969697,389
2.0,9,0.6666666666666667,389
2.0,10,0.90625,389
2.0,11,0.9508196721311476,389
2.0,12,0.8333333333333334,389
3.0,1,0.912280701754386,389
3.0,2,0.8421052631578948,389
3.0,3,0.8387096774193548,389
3.0,4,0.8571428571428571,389
3.0,5,0.9130434782608695,389
3.0,6,0.8979591836734694,389
3.0,7,0.9433962264150945,389
3.0,8,0.9375,389
3.0,9,0.7333333333333334,389
3.0,10,0.9253731343283583,389
3.0,11,0.967741935483871,389
3.0,12,0.8333333333333334,389
4.0,1,0.8928571428571429,389
4.0,2,0.8421052631578948,389
4.0,3,0.9142857142857143,389
4.0,4,0.8571428571428571,389
4.0,5,0.9130434782608695,389
4.0,6,0.8571428571428572,389
4.0,7,0.9259259259259259,389
4.0,8,0.9696969696969697,389
4.0,9,0.7999999999999999,389
4.0,10,0.9393939393939394,389
4.0,11,0.9508196721311476,389
4.0,12,0.8799999999999999,389
5.0,1,0.9285714285714286,389
5.0,2,0.8421052631578948,389
5.0,3,0.9142857142857143,389
5.0,4,0.8571428571428571,389
5.0,5,0.9130434782608695,389
5.0,6,0.8979591836734694,389
5.0,7,0.9433962264150945,389
5.0,8,0.9696969696969697,389
5.0,9,0.6896551724137931,389
5.0,10,0.955223880597015,389
5.0,11,0.967741935483871,389
5.0,12,0.8799999999999999,389
5.0,1,0.9285714285714286,389
5.0,2,0.8421052631578948,389
5.0,3,0.9142857142857143,389
5.0,4,0.8571428571428571,389
5.0,5,0.9130434782608695,389
5.0,6,0.8979591836734694,389
5.0,7,0.9433962264150945,389
5.0,8,0.9696969696969697,389
5.0,9,0.6896551724137931,389
5.0,10,0.955223880597015,389
5.0,11,0.967741935483871,389
5.0,12,0.8799999999999999,389
10.0,1,0.9473684210526316,389
10.0,2,0.8421052631578948,389
10.0,3,0.8571428571428571,389
10.0,4,0.8571428571428571,389
10.0,5,0.9130434782608695,389
10.0,6,0.9387755102040817,389
10.0,7,0.9803921568627451,389
10.0,8,0.9696969696969697,389
10.0,9,0.7741935483870969,389
10.0,10,0.955223880597015,389
10.0,11,0.9508196721311476,389
10.0,12,0.8799999999999999,389
15.0,1,0.9310344827586207,389
15.0,2,0.85,389
15.0,3,0.8571428571428571,389
15.0,4,0.8823529411764706,389
15.0,5,0.9130434782608695,389
15.0,6,0.9019607843137256,389
15.0,7,1.0,389
15.0,8,0.9696969696969697,389
15.0,9,0.7333333333333334,389
15.0,10,0.9411764705882353,389
15.0,11,0.9333333333333333,389
15.0,12,0.9600000000000001,389
20.0,1,0.9310344827586207,389
20.0,2,0.85,389
20.0,3,0.8648648648648649,389
20.0,4,0.8823529411764706,389
20.0,5,0.8936170212765957,389
20.0,6,0.9056603773584906,389
20.0,7,1.0,389
20.0,8,0.9696969696969697,389
20.0,9,0.7333333333333334,389
20.0,10,0.9565217391304348,389
20.0,11,0.9333333333333333,389
20.0,12,0.9600000000000001,389
25.0,1,0.9310344827586207,389
25.0,2,0.8205128205128205,389
25.0,3,0.8648648648648649,389
25.0,4,0.8823529411764706,389
25.0,5,0.8936170212765957,389
25.0,6,0.9056603773584906,389
25.0,7,1.0,389
25.0,8,0.9411764705882353,389
25.0,9,0.6666666666666666,389
25.0,10,0.9714285714285714,389
25.0,11,0.9508196721311476,389
25.0,12,0.923076923076923,389
30.0,1,0.9310344827586207,389
30.0,2,0.8205128205128205,389
30.0,3,0.8648648648648649,389
30.0,4,0.9090909090909091,389
30.0,5,0.8936170212765957,389
30.0,6,0.923076923076923,389
30.0,7,1.0,389
30.0,8,0.9411764705882353,389
30.0,9,0.7096774193548386,389
30.0,10,0.9714285714285714,389
30.0,11,0.9508196721311476,389
30.0,12,0.923076923076923,389
35.0,1,0.9310344827586207,389
35.0,2,0.8205128205128205,389
35.0,3,0.8648648648648649,389
35.0,4,0.9090909090909091,389
35.0,5,0.8936170212765957,389
35.0,6,0.923076923076923,389
35.0,7,1.0,389
35.0,8,0.9411764705882353,389
35.0,9,0.7586206896551724,389
35.0,10,0.9714285714285714,389
35.0,11,0.967741935483871,389
35.0,12,0.923076923076923,389
40.0,1,0.9310344827586207,389
40.0,2,0.8205128205128205,389
40.0,3,0.8648648648648649,389
40.0,4,0.9090909090909091,389
40.0,5,0.8936170212765957,389
40.0,6,0.923076923076923,389
40.0,7,1.0,389
40.0,8,0.9411764705882353,389
40.0,9,0.7096774193548386,389
40.0,10,0.9714285714285714,389
40.0,11,0.967741935483871,389
40.0,12,0.923076923076923,389
45.0,1,0.9310344827586207,389
45.0,2,0.8205128205128205,389
45.0,3,0.8648648648648649,389
45.0,4,0.9090909090909091,389
45.0,5,0.8936170212765957,389
45.0,6,0.923076923076923,389
45.0,7,1.0,389
45.0,8,0.9411764705882353,389
45.0,9,0.7333333333333334,389
45.0,10,0.9714285714285714,389
45.0,11,0.9508196721311476,389
45.0,12,0.923076923076923,389
50.0,1,0.9310344827586207,389
50.0,2,0.8205128205128205,389
50.0,3,0.8648648648648649,389
50.0,4,0.9090909090909091,389
50.0,5,0.8936170212765957,389
50.0,6,0.923076923076923,389
50.0,7,1.0,389
50.0,8,0.9411764705882353,389
50.0,9,0.7333333333333334,389
50.0,10,0.9714285714285714,389
50.0,11,0.9508196721311476,389
50.0,12,0.923076923076923,389
