Prediction window [minutes],Subject ID,Brain F1 score,Number of ICs
0.15,1,0.782608695652174,389
0.15,2,0.19999999999999998,389
0.15,3,0.3636363636363636,389
0.15,4,0.2,389
0.15,5,0.7567567567567568,389
0.15,6,0.5454545454545454,389
0.15,7,0.6486486486486487,389
0.15,8,0.0,389
0.15,9,0.4,389
0.15,10,0.4186046511627907,389
0.15,11,0.6222222222222223,389
0.15,12,0.26666666666666666,389
0.325,1,0.6976744186046512,389
0.325,2,0.2857142857142857,389
0.325,3,0.2857142857142857,389
0.325,4,0.5217391304347826,389
0.325,5,0.7222222222222222,389
0.325,6,0.5454545454545454,389
0.325,7,0.5294117647058824,389
0.325,8,0.11764705882352941,389
0.325,9,0.45454545454545453,389
0.325,10,0.45454545454545453,389
0.325,11,0.7234042553191489,389
0.325,12,0.2857142857142857,389
0.5,1,0.7555555555555554,389
0.5,2,0.19999999999999998,389
0.5,3,0.4347826086956522,389
0.5,4,0.5833333333333334,389
0.5,5,0.7999999999999999,389
0.5,6,0.5882352941176471,389
0.5,7,0.6842105263157895,389
0.5,8,0.2222222222222222,389
0.5,9,0.45454545454545453,389
0.5,10,0.45454545454545453,389
0.5,11,0.7755102040816326,389
0.5,12,0.5,389
0.65,1,0.7555555555555554,389
0.65,2,0.10526315789473684,389
0.65,3,0.5,389
0.65,4,0.6399999999999999,389
0.65,5,0.7692307692307693,389
0.65,6,0.5454545454545454,389
0.65,7,0.7499999999999999,389
0.65,8,0.2222222222222222,389
0.65,9,0.5217391304347825,389
0.65,10,0.38095238095238093,389
0.65,11,0.8,389
0.65,12,0.5,389
0.825,1,0.7555555555555554,389
0.825,2,0.10526315789473684,389
0.825,3,0.56,389
0.825,4,0.6399999999999999,389
0.825,5,0.7999999999999999,389
0.825,6,0.5882352941176471,389
0.825,7,0.7499999999999999,389
0.825,8,0.3157894736842105,389
0.825,9,0.45454545454545453,389
0.825,10,0.25641025641025644,389
0.825,11,0.7755102040816326,389
0.825,12,0.4,389
1.0,1,0.782608695652174,389
1.0,2,0.10526315789473684,389
1.0,3,0.6153846153846153,389
1.0,4,0.6399999999999999,389
1.0,5,0.7999999999999999,389
1.0,6,0.5882352941176471,389
1.0,7,0.717948717948718,389
1.0,8,0.3157894736842105,389
1.0,9,0.5217391304347825,389
1.0,10,0.38095238095238093,389
1.0,11,0.8,389
1.0,12,0.2857142857142857,389
2.0,1,0.7391304347826088,389
2.0,2,0.19999999999999998,389
2.0,3,0.6666666666666666,389
2.0,4,0.6399999999999999,389
2.0,5,0.8837209302325583,389
2.0,6,0.5882352941176471,389
2.0,7,0.888888888888889,389
2.0,8,0.47619047619047616,389
2.0,9,0.5217391304347825,389
2.0,10,0.3,389
2.0,11,0.7755102040816326,389
2.0,12,0.4,389
3.0,1,0.6956521739130435,389
3.0,2,0.2857142857142857,389
3.0,3,0.6666666666666666,389
3.0,4,0.6923076923076924,389
3.0,5,0.8636363636363636,389
3.0,6,0.5882352941176471,389
3.0,7,0.888888888888889,389
3.0,8,0.5454545454545454,389
3.0,9,0.5217391304347825,389
3.0,10,0.34146341463414637,389
3.0,11,0.7843137254901961,389
3.0,12,0.4,389
4.0,1,0.6956521739130435,389
4.0,2,0.2857142857142857,389
4.0,3,0.6666666666666666,389
4.0,4,0.6923076923076924,389
4.0,5,0.8636363636363636,389
4.0,6,0.5882352941176471,389
4.0,7,0.8372093023255813,389
4.0,8,0.5454545454545454,389
4.0,9,0.5217391304347825,389
4.0,10,0.34146341463414637,389
4.0,11,0.7599999999999999,389
4.0,12,0.4,389
5.0,1,0.7234042553191489,389
5.0,2,0.2857142857142857,389
5.0,3,0.7142857142857143,389
5.0,4,0.6399999999999999,389
5.0,5,0.8636363636363636,389
5.0,6,0.5882352941176471,389
5.0,7,0.888888888888889,389
5.0,8,0.6666666666666666,389
5.0,9,0.5217391304347825,389
5.0,10,0.34146341463414637,389
5.0,11,0.7346938775510204,389
5.0,12,0.2857142857142857,389
5.0,1,0.7234042553191489,389
5.0,2,0.2857142857142857,389
5.0,3,0.7142857142857143,389
5.0,4,0.6399999999999999,389
5.0,5,0.8636363636363636,389
5.0,6,0.5882352941176471,389
5.0,7,0.888888888888889,389
5.0,8,0.6666666666666666,389
5.0,9,0.5217391304347825,389
5.0,10,0.34146341463414637,389
5.0,11,0.7346938775510204,389
5.0,12,0.2857142857142857,389
10.0,1,0.7755102040816326,389
10.0,2,0.3636363636363636,389
10.0,3,0.7333333333333334,389
10.0,4,0.7407407407407407,389
10.0,5,0.8636363636363636,389
10.0,6,0.6285714285714286,389
10.0,7,0.9130434782608696,389
10.0,8,0.6666666666666666,389
10.0,9,0.5217391304347825,389
10.0,10,0.34146341463414637,389
10.0,11,0.7755102040816326,389
10.0,12,0.2857142857142857,389
15.0,1,0.75,389
15.0,2,0.4347826086956522,389
15.0,3,0.6896551724137931,389
15.0,4,0.6923076923076924,389
15.0,5,0.8636363636363636,389
15.0,6,0.6285714285714286,389
15.0,7,0.9130434782608696,389
15.0,8,0.6666666666666666,389
15.0,9,0.5833333333333334,389
15.0,10,0.34146341463414637,389
15.0,11,0.7843137254901961,389
15.0,12,0.2857142857142857,389
20.0,1,0.75,389
20.0,2,0.5,389
20.0,3,0.7333333333333334,389
20.0,4,0.7407407407407407,389
20.0,5,0.8636363636363636,389
20.0,6,0.6285714285714286,389
20.0,7,0.9361702127659575,389
20.0,8,0.6666666666666666,389
20.0,9,0.5833333333333334,389
20.0,10,0.38095238095238093,389
20.0,11,0.8076923076923077,389
20.0,12,0.2857142857142857,389
25.0,1,0.75,389
25.0,2,0.5,389
25.0,3,0.7333333333333334,389
25.0,4,0.7407407407407407,389
25.0,5,0.8636363636363636,389
25.0,6,0.6666666666666666,389
25.0,7,0.9361702127659575,389
25.0,8,0.6666666666666666,389
25.0,9,0.5833333333333334,389
25.0,10,0.38095238095238093,389
25.0,11,0.8076923076923077,389
25.0,12,0.2857142857142857,389
30.0,1,0.75,389
30.0,2,0.5,389
30.0,3,0.7333333333333334,389
30.0,4,0.7407407407407407,389
30.0,5,0.8636363636363636,389
30.0,6,0.6666666666666666,389
30.0,7,0.9361702127659575,389
30.0,8,0.6666666666666666,389
30.0,9,0.5833333333333334,389
30.0,10,0.38095238095238093,389
30.0,11,0.8301886792452831,389
