Prediction window [minutes],Subject ID,Brain F1 score,Number of ICs
0.5,1,0.6976744186046512,389
0.5,2,0.8108108108108109,389
0.5,3,0.7142857142857143,389
0.5,4,0.7647058823529412,389
0.5,5,0.7804878048780488,389
0.5,6,0.7368421052631579,389
0.5,7,0.6486486486486487,389
0.5,8,0.9090909090909091,389
0.5,9,0.8275862068965517,389
0.5,10,0.34146341463414637,389
0.5,11,0.6956521739130436,389
0.5,12,0.8799999999999999,389
0.65,1,0.6976744186046512,389
0.65,2,0.8108108108108109,389
0.65,3,0.7142857142857143,389
0.65,4,0.7647058823529412,389
0.65,5,0.7804878048780488,389
0.65,6,0.7368421052631579,389
0.65,7,0.6486486486486487,389
0.65,8,0.9090909090909091,389
0.65,9,0.8275862068965517,389
0.65,10,0.34146341463414637,389
0.65,11,0.6956521739130436,389
0.65,12,0.8799999999999999,389
0.825,1,0.6976744186046512,389
0.825,2,0.8108108108108109,389
0.825,3,0.7142857142857143,389
0.825,4,0.7647058823529412,389
0.825,5,0.7804878048780488,389
0.825,6,0.7368421052631579,389
0.825,7,0.6486486486486487,389
0.825,8,0.9090909090909091,389
0.825,9,0.8275862068965517,389
0.825,10,0.34146341463414637,389
0.825,11,0.6956521739130436,389
0.825,12,0.8799999999999999,389
1.0,1,0.782608695652174,389
1.0,2,0.8108108108108109,389
1.0,3,0.7586206896551725,389
1.0,4,0.8333333333333333,389
1.0,5,0.8095238095238095,389
1.0,6,0.8,389
1.0,7,0.7804878048780487,389
1.0,8,0.8823529411764706,389
1.0,9,0.8275862068965517,389
1.0,10,0.5217391304347826,389
1.0,11,0.7234042553191489,389
1.0,12,0.923076923076923,389
2.0,1,0.7555555555555554,389
2.0,2,0.8108108108108109,389
2.0,3,0.7586206896551725,389
2.0,4,0.7999999999999999,389
2.0,5,0.8095238095238095,389
2.0,6,0.8292682926829268,389
2.0,7,0.7804878048780487,389
2.0,8,0.9090909090909091,389
2.0,9,0.8275862068965517,389
2.0,10,0.5531914893617021,389
2.0,11,0.7234042553191489,389
2.0,12,0.9600000000000001,389
3.0,1,0.782608695652174,389
3.0,2,0.8108108108108109,389
3.0,3,0.8,389
3.0,4,0.8235294117647058,389
3.0,5,0.7804878048780488,389
3.0,6,0.8292682926829268,389
3.0,7,0.7804878048780487,389
3.0,8,0.9090909090909091,389
3.0,9,0.8275862068965517,389
3.0,10,0.6399999999999999,389
3.0,11,0.7234042553191489,389
3.0,12,0.9600000000000001,389
4.0,1,0.782608695652174,389
4.0,2,0.8108108108108109,389
4.0,3,0.8,389
4.0,4,0.8235294117647058,389
4.0,5,0.7804878048780488,389
4.0,6,0.8372093023255814,389
4.0,7,0.8095238095238095,389
4.0,8,0.9032258064516129,389
4.0,9,0.8275862068965517,389
4.0,10,0.6399999999999999,389
4.0,11,0.7234042553191489,389
4.0,12,0.9600000000000001,389
